"subj_id","block_ix","trial_ix","cue","cue_type","mask_type","pic","up_pic","response","rt","is_correct","cue_L","cue_Q","mask_C"
"MWP210",0,31,"grasshopper","invalid","mask","alligator","left","left",427.857366827,1,0.5,-0.333,0.5
"MWP210",0,32,"giraffe","valid","mask","giraffe","right","right",418.78024317,1,-0.5,-0.333,0.5
"MWP210",0,33,"gorilla","valid","mask","gorilla","right","right",515.838942665,1,-0.5,-0.333,0.5
"MWP210",0,34,"piano","valid","mask","piano","right","right",580.479343422,1,-0.5,-0.333,0.5
"MWP210",0,35,"noise","noise","mask","alligator","left","left",462.802019174,1,0,0.667,0.5
"MWP210",0,36,"noise","noise","nomask","zebra","left","left",368.292043393,1,0,0.667,-0.5
"MWP210",0,37,"noise","noise","nomask","alligator","right","right",513.736153924,1,0,0.667,-0.5
"MWP210",0,38,"zebra","invalid","nomask","lion","left","left",570.090818888,1,0.5,-0.333,-0.5
"MWP210",0,39,"kangaroo","invalid","nomask","giraffe","left","left",331.970713509,1,0.5,-0.333,-0.5
"MWP210",0,40,"zebra","valid","nomask","zebra","right","right",530.078423704,1,-0.5,-0.333,-0.5
"MWP210",0,41,"noise","noise","mask","lion","right","right",548.539984709,1,0,0.667,0.5
"MWP210",0,42,"noise","noise","mask","kangaroo","right","right",440.136347548,1,0,0.667,0.5
"MWP210",0,43,"alligator","invalid","nomask","tomato","left","left",452.149454213,1,0.5,-0.333,-0.5
"MWP210",0,44,"noise","noise","nomask","lion","left","left",366.848989041,1,0,0.667,-0.5
"MWP210",0,45,"noise","noise","mask","alligator","right","right",446.061488416,1,0,0.667,0.5
"MWP210",0,46,"noise","noise","mask","gorilla","left","left",391.814012837,1,0,0.667,0.5
"MWP210",0,47,"zebra","valid","nomask","zebra","right","right",486.885074555,1,-0.5,-0.333,-0.5
"MWP210",0,48,"noise","noise","nomask","pear","right","right",593.560346984,1,0,0.667,-0.5
"MWP210",0,49,"tomato","valid","nomask","tomato","left","left",397.277816373,1,-0.5,-0.333,-0.5
"MWP210",0,50,"noise","noise","nomask","giraffe","right","right",551.161319541,1,0,0.667,-0.5
"MWP210",0,51,"tomato","valid","mask","tomato","left","left",416.842846433,1,-0.5,-0.333,0.5
"MWP210",0,52,"kangaroo","valid","mask","kangaroo","right","right",593.523307994,1,-0.5,-0.333,0.5
"MWP210",0,53,"tomato","valid","mask","tomato","right","right",536.549614859,1,-0.5,-0.333,0.5
"MWP210",0,54,"noise","noise","mask","giraffe","right","right",412.495713943,1,0,0.667,0.5
"MWP210",0,55,"gorilla","valid","mask","gorilla","right","right",503.39787043,1,-0.5,-0.333,0.5
"MWP210",0,56,"noise","noise","nomask","kangaroo","right","right",569.112402387,1,0,0.667,-0.5
"MWP210",0,57,"noise","noise","mask","gorilla","right","right",532.918325334,1,0,0.667,0.5
"MWP210",0,58,"noise","noise","mask","lion","right","right",422.611763381,1,0,0.667,0.5
"MWP210",0,59,"giraffe","valid","nomask","giraffe","left","left",365.718749264,1,-0.5,-0.333,-0.5
"MWP210",0,60,"noise","noise","nomask","piano","right","right",593.034466438,1,0,0.667,-0.5
"MWP210",0,61,"lion","valid","mask","lion","right","right",614.332628611,1,-0.5,-0.333,0.5
"MWP210",0,62,"noise","noise","nomask","tomato","right","right",570.224306022,1,0,0.667,-0.5
"MWP210",0,63,"zebra","valid","mask","zebra","right","right",505.463986919,1,-0.5,-0.333,0.5
"MWP210",0,64,"grasshopper","valid","nomask","grasshopper","left","left",380.763186899,1,-0.5,-0.333,-0.5
"MWP210",0,65,"zebra","invalid","nomask","tomato","right","right",567.394672631,1,0.5,-0.333,-0.5
"MWP210",0,66,"noise","noise","nomask","pear","right","right",698.304456979,1,0,0.667,-0.5
"MWP210",0,67,"piano","invalid","mask","kangaroo","right","right",548.181696504,1,0.5,-0.333,0.5
"MWP210",0,68,"noise","noise","mask","grasshopper","left","left",503.835370793,1,0,0.667,0.5
"MWP210",0,69,"noise","noise","mask","alligator","left","left",432.181395794,1,0,0.667,0.5
"MWP210",0,70,"noise","noise","mask","tomato","right","right",426.550733362,1,0,0.667,0.5
"MWP210",0,71,"noise","noise","mask","piano","right","right",470.226322999,1,0,0.667,0.5
"MWP210",0,72,"giraffe","valid","nomask","giraffe","left","left",374.095798994,1,-0.5,-0.333,-0.5
"MWP210",0,73,"noise","noise","nomask","gorilla","left","left",377.386403037,1,0,0.667,-0.5
"MWP210",0,74,"noise","noise","mask","piano","left","left",444.856437185,1,0,0.667,0.5
"MWP210",0,75,"noise","noise","mask","kangaroo","left","left",371.56027733,1,0,0.667,0.5
"MWP210",0,76,"pear","valid","nomask","pear","right","right",476.586397155,1,-0.5,-0.333,-0.5
"MWP210",0,77,"zebra","invalid","nomask","alligator","right","right",533.75665372,1,0.5,-0.333,-0.5
"MWP210",0,78,"noise","noise","nomask","tomato","left","left",444.246210391,1,0,0.667,-0.5
"MWP210",0,79,"noise","noise","mask","gorilla","right","right",383.90820194,1,0,0.667,0.5
"MWP210",0,80,"noise","noise","mask","giraffe","left","left",339.011425269,1,0,0.667,0.5
"MWP210",0,81,"noise","noise","mask","zebra","left","left",454.47777753,1,0,0.667,0.5
"MWP210",0,82,"noise","noise","mask","tomato","right","right",441.751761653,1,0,0.667,0.5
"MWP210",0,83,"noise","noise","nomask","zebra","left","left",435.469432734,1,0,0.667,-0.5
"MWP210",0,84,"alligator","valid","mask","alligator","right","right",537.932526669,1,-0.5,-0.333,0.5
"MWP210",0,85,"noise","noise","nomask","tomato","left","left",381.62901951,1,0,0.667,-0.5
"MWP210",0,86,"noise","noise","nomask","grasshopper","left","left",528.936448769,1,0,0.667,-0.5
"MWP210",0,87,"noise","noise","nomask","piano","right","right",476.635904721,1,0,0.667,-0.5
"MWP210",0,88,"noise","noise","nomask","grasshopper","left","left",412.018240808,1,0,0.667,-0.5
"MWP210",0,89,"noise","noise","nomask","zebra","left","left",577.96875888,1,0,0.667,-0.5
"MWP210",0,90,"grasshopper","invalid","nomask","pear","right","right",624.680446868,1,0.5,-0.333,-0.5
"MWP210",0,91,"noise","noise","mask","grasshopper","left","left",408.348445373,1,0,0.667,0.5
"MWP210",0,92,"noise","noise","nomask","alligator","left","left",363.455335901,1,0,0.667,-0.5
"MWP210",0,93,"noise","noise","nomask","pear","left","left",733.543221024,1,0,0.667,-0.5
"MWP210",0,94,"kangaroo","valid","nomask","kangaroo","left","left",405.640197219,1,-0.5,-0.333,-0.5
"MWP210",0,95,"noise","noise","mask","grasshopper","right","left",NA,0,0,0.667,0.5
"MWP210",0,96,"lion","valid","nomask","lion","left","left",522.314534493,1,-0.5,-0.333,-0.5
"MWP210",0,97,"pear","valid","mask","pear","right","right",559.47309261,1,-0.5,-0.333,0.5
"MWP210",0,98,"noise","noise","nomask","piano","right","right",482.368516095,1,0,0.667,-0.5
"MWP210",0,99,"kangaroo","invalid","nomask","grasshopper","right","right",743.7769885,1,0.5,-0.333,-0.5
"MWP210",0,100,"noise","noise","nomask","lion","right","right",612.208936684,1,0,0.667,-0.5
"MWP210",0,101,"alligator","invalid","mask","gorilla","left","left",490.8200106,1,0.5,-0.333,0.5
"MWP210",0,102,"noise","noise","nomask","grasshopper","right","left",NA,0,0,0.667,-0.5
"MWP210",0,103,"noise","noise","nomask","lion","left","left",382.985894015,1,0,0.667,-0.5
"MWP210",0,104,"gorilla","valid","nomask","gorilla","right","right",670.895592164,1,-0.5,-0.333,-0.5
"MWP210",0,105,"lion","valid","mask","lion","left","left",436.585737072,1,-0.5,-0.333,0.5
"MWP210",1,106,"gorilla","valid","nomask","gorilla","left","left",370.686376817,1,-0.5,-0.333,-0.5
"MWP210",1,107,"giraffe","valid","nomask","giraffe","right","right",469.104517833,1,-0.5,-0.333,-0.5
"MWP210",1,108,"lion","invalid","nomask","gorilla","left","left",582.324326009,1,0.5,-0.333,-0.5
"MWP210",1,109,"noise","noise","nomask","piano","left","left",383.83595756,1,0,0.667,-0.5
"MWP210",1,110,"zebra","valid","nomask","zebra","left","left",369.54623551,1,-0.5,-0.333,-0.5
"MWP210",1,111,"giraffe","valid","mask","giraffe","left","left",582.399137464,1,-0.5,-0.333,0.5
"MWP210",1,112,"noise","noise","mask","tomato","left","left",403.091473505,1,0,0.667,0.5
"MWP210",1,113,"noise","noise","mask","giraffe","left","left",354.336405871,1,0,0.667,0.5
"MWP210",1,114,"noise","noise","nomask","gorilla","right","right",603.689965181,1,0,0.667,-0.5
"MWP210",1,115,"tomato","invalid","mask","kangaroo","left","left",398.775145732,1,0.5,-0.333,0.5
"MWP210",1,116,"noise","noise","mask","pear","right","right",632.99478704,1,0,0.667,0.5
"MWP210",1,117,"giraffe","invalid","mask","zebra","left","left",400.414396805,1,0.5,-0.333,0.5
"MWP210",1,118,"noise","noise","mask","piano","right","right",633.418351907,1,0,0.667,0.5
"MWP210",1,119,"kangaroo","valid","mask","kangaroo","left","left",393.679531931,1,-0.5,-0.333,0.5
"MWP210",1,120,"pear","valid","nomask","pear","left","left",571.437425155,1,-0.5,-0.333,-0.5
"MWP210",1,121,"noise","noise","mask","gorilla","left","left",542.812507454,1,0,0.667,0.5
"MWP210",1,122,"noise","noise","mask","pear","left","left",456.378868694,1,0,0.667,0.5
"MWP210",1,123,"tomato","invalid","mask","alligator","right","right",578.058605985,1,0.5,-0.333,0.5
"MWP210",1,124,"zebra","valid","mask","zebra","left","left",392.964422383,1,-0.5,-0.333,0.5
"MWP210",1,125,"noise","noise","mask","lion","left","left",468.263622373,1,0,0.667,0.5
"MWP210",1,126,"noise","noise","nomask","gorilla","right","right",495.350504527,1,0,0.667,-0.5
"MWP210",1,127,"tomato","valid","nomask","tomato","right","right",442.423964618,1,-0.5,-0.333,-0.5
"MWP210",1,128,"lion","valid","nomask","lion","right","right",444.709381321,1,-0.5,-0.333,-0.5
"MWP210",1,129,"noise","noise","mask","grasshopper","right","left",NA,0,0,0.667,0.5
"MWP210",1,130,"tomato","invalid","mask","lion","right","right",622.873603483,1,0.5,-0.333,0.5
"MWP210",1,131,"noise","noise","nomask","giraffe","left","left",379.789537779,1,0,0.667,-0.5
"MWP210",1,132,"noise","noise","mask","tomato","left","left",450.258997997,1,0,0.667,0.5
"MWP210",1,133,"noise","noise","nomask","lion","left","left",404.330263234,1,0,0.667,-0.5
"MWP210",1,134,"piano","valid","nomask","piano","right","right",570.095953037,1,-0.5,-0.333,-0.5
"MWP210",1,135,"pear","valid","nomask","pear","left","left",431.787535461,1,-0.5,-0.333,-0.5
"MWP210",1,136,"zebra","valid","mask","zebra","right","right",446.243382961,1,-0.5,-0.333,0.5
"MWP210",1,137,"noise","noise","mask","lion","left","left",419.282653456,1,0,0.667,0.5
"MWP210",1,138,"alligator","invalid","nomask","piano","right","right",647.285975952,1,0.5,-0.333,-0.5
"MWP210",1,139,"noise","noise","mask","tomato","left","left",417.257976689,1,0,0.667,0.5
"MWP210",1,140,"noise","noise","mask","kangaroo","left","left",410.393658618,1,0,0.667,0.5
"MWP210",1,141,"noise","noise","mask","gorilla","left","left",404.616673797,1,0,0.667,0.5
"MWP210",1,142,"noise","noise","mask","alligator","left","left",615.755146486,1,0,0.667,0.5
"MWP210",1,143,"tomato","valid","nomask","tomato","right","right",422.836564481,1,-0.5,-0.333,-0.5
"MWP210",1,144,"piano","valid","nomask","piano","right","right",609.477951686,1,-0.5,-0.333,-0.5
"MWP210",1,145,"alligator","valid","mask","alligator","left","left",412.858036085,1,-0.5,-0.333,0.5
"MWP210",1,146,"noise","noise","mask","piano","left","left",403.396953654,1,0,0.667,0.5
"MWP210",1,147,"giraffe","valid","nomask","giraffe","right","right",663.646581874,1,-0.5,-0.333,-0.5
"MWP210",1,148,"noise","noise","mask","alligator","left","left",466.843304835,1,0,0.667,0.5
"MWP210",1,149,"noise","noise","nomask","pear","right","right",581.759939552,1,0,0.667,-0.5
"MWP210",1,150,"zebra","invalid","nomask","giraffe","right","right",615.05287225,1,0.5,-0.333,-0.5
"MWP210",1,151,"alligator","valid","mask","alligator","left","left",366.239128954,1,-0.5,-0.333,0.5
"MWP210",1,152,"kangaroo","valid","mask","kangaroo","left","left",371.805248171,1,-0.5,-0.333,0.5
"MWP210",1,153,"piano","valid","nomask","piano","right","right",577.684915392,1,-0.5,-0.333,-0.5
"MWP210",1,154,"noise","noise","nomask","grasshopper","right","right",1084.78962028,1,0,0.667,-0.5
"MWP210",1,155,"gorilla","valid","mask","gorilla","left","left",361.441294081,1,-0.5,-0.333,0.5
"MWP210",1,156,"lion","valid","mask","lion","right","right",614.968526002,1,-0.5,-0.333,0.5
"MWP210",1,157,"gorilla","valid","nomask","gorilla","right","right",742.482823611,1,-0.5,-0.333,-0.5
"MWP210",1,158,"noise","noise","nomask","kangaroo","right","right",463.486324006,1,0,0.667,-0.5
"MWP210",1,159,"grasshopper","valid","mask","grasshopper","left","left",712.206552969,1,-0.5,-0.333,0.5
"MWP210",1,160,"noise","noise","nomask","gorilla","right","right",493.265318451,1,0,0.667,-0.5
"MWP210",1,161,"noise","noise","nomask","lion","right","right",615.182325419,1,0,0.667,-0.5
"MWP210",1,162,"noise","noise","mask","zebra","left","left",456.975526758,1,0,0.667,0.5
"MWP210",1,163,"tomato","invalid","mask","zebra","right","right",601.148209214,1,0.5,-0.333,0.5
"MWP210",1,164,"noise","noise","mask","grasshopper","right","right",940.463280975,1,0,0.667,0.5
"MWP210",1,165,"noise","noise","nomask","kangaroo","left","left",419.912316574,1,0,0.667,-0.5
"MWP210",1,166,"noise","noise","nomask","grasshopper","left","left",398.534208827,1,0,0.667,-0.5
"MWP210",1,167,"pear","valid","mask","pear","left","left",566.703033372,1,-0.5,-0.333,0.5
"MWP210",1,168,"gorilla","valid","mask","gorilla","left","left",563.993685035,1,-0.5,-0.333,0.5
"MWP210",1,169,"tomato","valid","mask","tomato","right","right",853.900189046,1,-0.5,-0.333,0.5
"MWP210",1,170,"noise","noise","nomask","pear","left","left",392.178535345,1,0,0.667,-0.5
"MWP210",1,171,"noise","noise","nomask","alligator","left","left",462.765346892,1,0,0.667,-0.5
"MWP210",1,172,"giraffe","invalid","nomask","kangaroo","right","right",554.516100034,1,0.5,-0.333,-0.5
"MWP210",1,173,"lion","valid","mask","lion","left","left",364.437052922,1,-0.5,-0.333,0.5
"MWP210",1,174,"gorilla","invalid","mask","giraffe","left","left",341.083409265,1,0.5,-0.333,0.5
"MWP210",1,175,"lion","invalid","mask","grasshopper","left","left",627.918609534,1,0.5,-0.333,0.5
"MWP210",1,176,"noise","noise","nomask","kangaroo","right","right",469.137156178,1,0,0.667,-0.5
"MWP210",1,177,"alligator","valid","mask","alligator","left","left",485.594210186,1,-0.5,-0.333,0.5
"MWP210",1,178,"kangaroo","valid","nomask","kangaroo","right","right",458.812074707,1,-0.5,-0.333,-0.5
"MWP210",1,179,"noise","noise","nomask","alligator","right","right",517.862519278,1,0,0.667,-0.5
"MWP210",1,180,"noise","noise","nomask","zebra","left","left",359.604012687,1,0,0.667,-0.5
"MWP210",1,181,"grasshopper","valid","nomask","grasshopper","right","right",710.485522693,1,-0.5,-0.333,-0.5
"MWP210",1,182,"giraffe","valid","mask","giraffe","left","left",338.991255499,1,-0.5,-0.333,0.5
"MWP210",1,183,"zebra","invalid","mask","tomato","left","left",402.273314859,1,0.5,-0.333,0.5
"MWP210",1,184,"pear","valid","mask","pear","left","left",396.477993869,1,-0.5,-0.333,0.5
"MWP210",1,185,"grasshopper","valid","mask","grasshopper","right","right",409.62794135,1,-0.5,-0.333,0.5
"MWP210",1,186,"noise","noise","mask","giraffe","right","right",475.924095721,1,0,0.667,0.5
"MWP210",1,187,"tomato","valid","mask","tomato","left","left",342.413146282,1,-0.5,-0.333,0.5
"MWP210",1,188,"noise","noise","nomask","zebra","right","right",420.096411428,1,0,0.667,-0.5
"MWP210",1,189,"noise","noise","nomask","giraffe","left","left",424.159700458,1,0,0.667,-0.5
"MWP210",1,190,"noise","noise","mask","alligator","right","right",480.646018957,1,0,0.667,0.5
"MWP210",1,191,"noise","noise","nomask","piano","left","left",428.13534275,1,0,0.667,-0.5
"MWP210",1,192,"noise","noise","mask","lion","left","left",375.215037115,1,0,0.667,0.5
"MWP210",1,193,"noise","noise","mask","zebra","left","left",370.463776053,1,0,0.667,0.5
"MWP210",1,194,"noise","noise","mask","pear","left","left",374.370107689,1,0,0.667,0.5
"MWP210",1,195,"noise","noise","mask","gorilla","right","right",528.10728841,1,0,0.667,0.5
"MWP210",1,196,"noise","noise","mask","kangaroo","left","left",423.5098676,1,0,0.667,0.5
"MWP210",1,197,"alligator","valid","nomask","alligator","left","left",406.953431695,1,-0.5,-0.333,-0.5
"MWP210",1,198,"noise","noise","nomask","zebra","right","right",439.213672886,1,0,0.667,-0.5
"MWP210",1,199,"piano","valid","mask","piano","left","left",438.582909643,1,-0.5,-0.333,0.5
"MWP210",1,200,"noise","noise","nomask","tomato","right","right",385.341354791,1,0,0.667,-0.5
"MWP210",1,201,"piano","invalid","mask","grasshopper","right","right",890.621246828,1,0.5,-0.333,0.5
"MWP210",1,202,"kangaroo","valid","nomask","kangaroo","left","left",499.712305929,1,-0.5,-0.333,-0.5
"MWP210",1,203,"noise","noise","nomask","tomato","right","right",580.657937448,1,0,0.667,-0.5
"MWP210",1,204,"noise","noise","nomask","lion","left","left",504.459899792,1,0,0.667,-0.5
"MWP210",1,205,"noise","noise","nomask","giraffe","right","right",754.349974595,1,0,0.667,-0.5
"MWP210",1,206,"alligator","valid","nomask","alligator","left","left",425.456065685,1,-0.5,-0.333,-0.5
"MWP210",1,207,"piano","valid","mask","piano","right","right",740.966424695,1,-0.5,-0.333,0.5
"MWP210",1,208,"noise","noise","mask","zebra","right","right",588.410458207,1,0,0.667,0.5
"MWP210",1,209,"noise","noise","nomask","grasshopper","right","right",996.910726826,1,0,0.667,-0.5
"MWP210",1,210,"noise","noise","mask","piano","right","right",630.220162042,1,0,0.667,0.5
"MWP210",1,211,"lion","valid","nomask","lion","left","left",631.573369319,1,-0.5,-0.333,-0.5
"MWP210",1,212,"noise","noise","nomask","tomato","right","right",498.003744229,1,0,0.667,-0.5
"MWP210",1,213,"lion","invalid","nomask","pear","left","left",565.436739387,1,0.5,-0.333,-0.5
"MWP210",2,214,"gorilla","valid","mask","gorilla","left","left",408.158482926,1,-0.5,-0.333,0.5
"MWP210",2,215,"noise","noise","mask","tomato","left","left",398.752408917,1,0,0.667,0.5
"MWP210",2,216,"grasshopper","invalid","nomask","zebra","left","left",340.789664275,1,0.5,-0.333,-0.5
"MWP210",2,217,"noise","noise","mask","kangaroo","right","right",391.894691886,1,0,0.667,0.5
"MWP210",2,218,"noise","noise","nomask","tomato","left","left",368.974881334,1,0,0.667,-0.5
"MWP210",2,219,"zebra","valid","mask","zebra","left","left",323.856970761,1,-0.5,-0.333,0.5
"MWP210",2,220,"kangaroo","valid","mask","kangaroo","right","right",403.803649271,1,-0.5,-0.333,0.5
"MWP210",2,221,"noise","noise","mask","tomato","right","right",437.693240005,1,0,0.667,0.5
"MWP210",2,222,"giraffe","valid","mask","giraffe","right","right",586.943566857,1,-0.5,-0.333,0.5
"MWP210",2,223,"grasshopper","valid","mask","grasshopper","right","right",898.047384253,1,-0.5,-0.333,0.5
"MWP210",2,224,"giraffe","valid","mask","giraffe","left","left",347.143504157,1,-0.5,-0.333,0.5
"MWP210",2,225,"pear","valid","mask","pear","left","left",427.796857548,1,-0.5,-0.333,0.5
"MWP210",2,226,"noise","noise","nomask","grasshopper","right","left",NA,0,0,0.667,-0.5
"MWP210",2,227,"noise","noise","nomask","giraffe","left","left",343.633966608,1,0,0.667,-0.5
"MWP210",2,228,"noise","noise","mask","alligator","right","right",411.06806192,1,0,0.667,0.5
"MWP210",2,229,"noise","noise","mask","grasshopper","left","left",752.862546768,1,0,0.667,0.5
"MWP210",2,230,"tomato","invalid","nomask","piano","left","left",562.697319809,1,0.5,-0.333,-0.5
